date,year,total_bursts,total_raw_groups,total_samples,bursts_h00,bursts_h01,bursts_h02,bursts_h03,bursts_h04,bursts_h05,bursts_h06,bursts_h07,bursts_h08,bursts_h09,bursts_h10,bursts_h11,bursts_h12,bursts_h13,bursts_h14,bursts_h15,bursts_h16,bursts_h17,bursts_h18,bursts_h19,bursts_h20,bursts_h21,bursts_h22,bursts_h23,raw_h00,raw_h01,raw_h02,raw_h03,raw_h04,raw_h05,raw_h06,raw_h07,raw_h08,raw_h09,raw_h10,raw_h11,raw_h12,raw_h13,raw_h14,raw_h15,raw_h16,raw_h17,raw_h18,raw_h19,raw_h20,raw_h21,raw_h22,raw_h23,samples_h00,samples_h01,samples_h02,samples_h03,samples_h04,samples_h05,samples_h06,samples_h07,samples_h08,samples_h09,samples_h10,samples_h11,samples_h12,samples_h13,samples_h14,samples_h15,samples_h16,samples_h17,samples_h18,samples_h19,samples_h20,samples_h21,samples_h22,samples_h23
2001-07-05,2001,327,561,501985,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,321,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,2,1,548,0,0,0,0,0,0,0,0,0,35969,36020,36012,36020,36012,36012,36022,36010,36012,36020,35422,29332,35877,30016,11229,0,0,0,0
2001-07-07,2001,17,30,371641,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,3,16,0,0,0,0,0,0,0,0,0,17920,13441,0,0,23878,36008,26205,24575,33814,35810,35502,36020,36012,36012,16444,0,0,0,0
2001-07-08,2001,574,778,481741,0,0,0,0,0,92,169,191,90,29,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,137,217,246,116,52,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,35897,35946,33441,20699,22794,28661,35943,36018,36012,36012,36020,36016,36006,36022,16254,0,0,0,0
2001-07-10,2001,868,1592,518593,0,0,0,0,0,0,1,1,1,1,1,1,3,0,1,1,2,1,1,853,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,1,5,1,2,2,3,1,1,1568,0,0,0,0,0,0,0,0,0,35969,36020,36012,36012,36022,36010,36020,36014,36006,36024,36010,36012,36020,36012,14430,0,0,0,0
2001-07-11,2001,736,1346,518593,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,2,726,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,1,1,3,1,1,1,4,1323,0,0,0,0,0,0,0,0,0,35971,36014,36020,36012,36016,36012,36014,36014,36020,36014,36012,36014,36018,36012,14430,0,0,0,0
2001-07-13,2001,603,1099,513191,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1,1,5,590,0,0,0,0,0,0,0,0,0,1,1,1,2,1,7,2,1,1,1,0,1,1,25,1054,0,0,0,0,0,0,0,0,0,35973,36010,36020,36010,36022,36010,36014,36018,36012,36022,36010,36012,36018,36012,9028,0,0,0,0
2001-07-17,2001,129,204,513191,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,120,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,1,1,1,1,1,1,1,2,185,0,0,0,0,0,0,0,0,0,35973,36010,36020,36014,36018,36012,36012,36022,36012,36012,36018,36016,36016,36016,9020,0,0,0,0
2001-07-18,2001,76,171,513191,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,67,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,3,1,3,2,151,0,0,0,0,0,0,0,0,0,35973,36014,36018,36014,36020,36010,36010,36020,36014,36012,36020,36012,36020,36010,9024,0,0,0,0
2001-07-21,2001,9,28,511101,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,2,1,1,11,7,0,0,0,0,0,0,0,0,0,35973,36014,35921,36014,36010,36024,36010,36010,36020,36012,36018,35885,36018,36012,7160,0,0,0,0
2001-07-23,2001,12,41,458186,0,0,0,0,0,0,2,1,0,0,1,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8,1,1,0,1,1,1,6,6,1,1,1,7,1,0,0,0,0,0,0,0,0,0,30591,34283,18313,33443,32816,32953,35326,35059,33171,33395,30852,35917,35573,31054,5440,0,0,0,0
2001-07-25,2001,2,2,60615,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35977,24638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-07-27,2001,0,2,16517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16517,0,0,0,0,0
2001-07-29,2001,0,5,15862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15862,0,0,0,0,0
2001-07-30,2001,0,1,18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18011,0,0,0,0,0,0
2001-07-31,2001,50,75,17254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17254,0,0,0,0,0,0
2001-08-01,2001,0,1,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17577,0,0,0,0,0,0
2001-08-02,2001,17,43,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-03,2001,0,2,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-04,2001,0,1,18007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18007,0,0,0,0,0,0
2001-08-05,2001,95,177,486225,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,0,7,45,36,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,5,8,9,3,4,17,65,57,0,0,0,0,0,0,0,0,0,0,35973,36010,36014,36020,36012,36018,36016,36016,36014,36010,36020,36008,36014,18080,0,0,0,0,0
2001-08-06,2001,0,2,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-07,2001,9,24,468218,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,2,4,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,35975,36010,36020,36012,36012,36022,36012,36018,36012,36012,36022,36008,36016,67,0,0,0,0,0
2001-08-08,2001,0,1,9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9181,0,0,0,0,0
2001-08-09,2001,23,58,486229,0,0,0,0,0,0,1,0,0,0,0,4,8,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,8,12,7,1,6,0,2,16,0,0,0,0,0,0,0,0,0,0,35973,36012,36012,36022,36010,36020,36010,36016,36016,36012,36020,36012,36012,18082,0,0,0,0,0
2001-08-10,2001,0,1,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18013,0,0,0,0,0,0
2001-08-11,2001,2,3,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18013,0,0,0,0,0,0
2001-08-12,2001,3,10,18015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18015,0,0,0,0,0,0
2001-08-13,2001,46,122,217714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17940,36020,36014,36006,36024,36008,19702,0,0,0,0,0
2001-08-14,2001,1,1,18009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18009,0,0,0,0,0,0
2001-08-15,2001,1,1,16216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16216,0,0,0,0,0,0
2001-08-17,2001,0,0,18017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18017,0,0,0,0,0,0
2001-08-18,2001,0,1,18011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18011,0,0,0,0,0,0
2001-08-20,2001,1,1,18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18013,0,0,0,0,0,0
2001-08-24,2001,51,104,275491,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,2,1,3,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17930,36014,36014,36016,36012,36012,36022,36010,5461,0,0,0,0,0
2001-08-25,2001,37,159,471395,0,0,0,0,0,0,0,0,1,0,17,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,51,97,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,35969,36022,36008,36012,36022,36010,36018,36012,36010,36024,36008,36014,36018,3248,0,0,0,0,0
